,subject_id,rpl,resting_alpha_power,resting_total_power,smr_strength,mu_erd_real_C3,mu_erd_real_C4,mu_erd_real_Cz,beta_erd_real_C3,beta_erd_real_C4,beta_erd_real_Cz,mu_ers_real_C3,mu_ers_real_C4,mu_ers_real_Cz,beta_ers_real_C3,beta_ers_real_C4,beta_ers_real_Cz,mu_erd_imagined_C3,mu_erd_imagined_C4,mu_erd_imagined_Cz,beta_erd_imagined_C3,beta_erd_imagined_C4,beta_erd_imagined_Cz,mu_ers_imagined_C3,mu_ers_imagined_C4,mu_ers_imagined_Cz,beta_ers_imagined_C3,beta_ers_imagined_C4,beta_ers_imagined_Cz,FF_alpha_entropy_gap,FF_alpha_entropy_imagined,FF_alpha_entropy_real,FF_alpha_lzc_gap,FF_alpha_lzc_imagined,FF_alpha_lzc_real,FF_beta_entropy_gap,FF_beta_entropy_imagined,FF_beta_entropy_real,FF_beta_lzc_gap,FF_beta_lzc_imagined,FF_beta_lzc_real,LRF_alpha_entropy_gap,LRF_alpha_entropy_imagined,LRF_alpha_entropy_real,LRF_alpha_lzc_gap,LRF_alpha_lzc_imagined,LRF_alpha_lzc_real,LRF_beta_entropy_gap,LRF_beta_entropy_imagined,LRF_beta_entropy_real,LRF_beta_lzc_gap,LRF_beta_lzc_imagined,LRF_beta_lzc_real,FF_tar_gap,FF_tar_imagined,FF_tar_real,LRF_tar_gap,LRF_tar_imagined,LRF_tar_real,mean_accuracy
70,S071,2.6627112290472748,8.726550463911606e-11,3.277317633513714e-11,3.287485004445536,-66.00931176454326,-71.50606485229207,-55.439970948636905,-74.78842762505103,-46.23474452148759,-69.71488933943803,491.0488321696333,366.39550964419504,439.9714428143014,233.2125536309296,82.81121671805626,162.8081974227447,-65.7265000539552,-63.82866616019176,-58.72444822814211,-60.93688922413426,-60.94621139565067,-60.98375481455448,645.4862396036809,226.80331636026145,988.7389731948904,122.67516889571736,205.02306545344905,106.21421733309634,-0.0082573743996407,-0.0050741165340291,-0.0133314909336698,0.0006690011397148,-0.0667031988871548,-0.06603419774744,-0.0049951960060654,-0.0006302990877384,-0.0056254950938038,-0.0034119058125456,-0.0421412945771622,-0.0455532003897079,-0.0055757665140133,-0.0034486311150305,-0.0090243976290439,-0.0036795062684317,-0.0602807879458922,-0.0639602942143239,-0.0011672803632919,-0.0016335965779832,-0.0028008769412751,0.0107040182354375,-0.0490320063162251,-0.0383279880807875,-0.0709272229365868,0.0653359614223304,-0.0055912615142563,-0.0503822047137249,0.0250477561939483,-0.0253344485197765,0.6444444444444444
71,S072,2.1838619497444363,1.705535308586995e-11,7.809721254526107e-12,8.48101012738654,-90.36148101304744,-96.8462001874125,-81.59375912351217,-48.56679352132559,-79.204145214516,-44.87146839755105,101.72240909172984,19.55083752348365,69.44931364860707,141.35840804591135,64.279821736783,184.4454595825349,-94.113902855047,-87.34820403222311,-66.84510281132884,-49.46663271777598,-57.78248343929361,-35.887487891522184,1793.0819540268003,282.52842969293704,356.6801734109112,149.62019599617037,84.97198796179687,112.9289590083144,-0.0274242257406806,-0.0625378192858877,-0.0899620450265684,0.0010704018235437,-0.0530632181702916,-0.0519928163467478,0.000544094065469,-0.0335100867184348,-0.0329659926529657,0.0128448218825251,-0.0742644293444583,-0.0614196074619331,-0.0394432518598819,-0.0820002760031197,-0.1214435278630017,-0.0032112054706312,-0.0538660195379494,-0.0570772250085807,-7.51220434997e-05,-0.0341922327829085,-0.0342673548264082,-0.0072921124228917,-0.0634935109950492,-0.070785623417941,0.0044736217742126,-0.073556404773071,-0.0690827829988583,0.0049165279413001,-0.0735492356885836,-0.0686327077472834,0.7777777777777778
72,S073,1.779969367983813,1.7947003654035825e-11,1.0082759836684467e-11,2.0823487929606443,-46.51207937933865,-65.89810108802799,-56.97064740528428,-56.9771193515755,-60.41778209602568,-56.6415166864375,637.5251491350994,335.02577116994865,257.77650215752993,62.73506358684232,101.31723471070048,68.64273005254802,-73.5362378380436,-56.42808013051993,-74.04848909786554,-42.86133965980065,-41.50690325468639,-39.71565956384621,815.9933534871138,511.8281556945065,1138.375883426494,65.05540921724148,88.69765519910149,101.92155395365066,-0.0053567682202615,-0.0569339581936669,-0.0622907264139284,0.0042147071802035,-0.052194174885272,-0.0479794677050685,0.0005471577136766,-0.0443732775782273,-0.0438261198645506,0.0024084041029734,-0.050145978283169,-0.0477375741801955,-0.002357617062367,-0.0582663306394104,-0.0606239477017774,-0.0008028013676578,-0.043363359841036,-0.0441661612086938,-0.0053893593367277,-0.043214108748286,-0.0486034680850137,0.0101019172096942,-0.0602478954928632,-0.0501459782831689,0.0013618925343386,-0.1188110522460935,-0.1174491597117548,0.0063699396572856,-0.1219425739868169,-0.1155726343295312,0.3999999999999999
73,S074,1.5338844646110603,3.783995677048545e-11,2.466936568138484e-11,4.624022277010923,-74.1605123895284,-87.60166524103641,-80.1492360862716,-45.55886340604033,-40.947348869626445,-43.08897555788287,149.7013441370109,212.5944806789334,656.5232048254097,334.20383401023497,141.38648644172218,333.327189158637,-75.95218170816288,-67.30310819136565,-81.77433428558618,-59.13033061701323,-66.04046587754486,-64.07268265445121,961.3644022303192,314.48915813801875,270.9860555271929,190.26561846291875,369.7305457293095,245.8467737438685,-0.003389634758881,-0.0564567716175729,-0.059846406376454,0.0040809069522605,-0.073720068320841,-0.0696391613685804,-0.0037257605343044,-0.078349392882197,-0.0820751534165014,0.0005352009117718,-0.053867537116475,-0.0533323362047032,-0.0024878063283334,-0.0502180078715982,-0.0527058141999317,0.0018063030772301,-0.0743890694605558,-0.0725827663833257,-0.0094064635036761,-0.0699828973533317,-0.0793893608570079,0.0122427208567817,-0.0592864463481654,-0.0470437254913836,-0.0186640013538329,-0.1995092441890109,-0.2181732455428439,-0.0199916797102468,-0.1967828928448909,-0.2167745725551378,0.4222222222222221
74,S075,1.952047795095517,2.0491245396587759e-10,1.0497307211468706e-10,5.858020522756625,-87.13656916798753,-93.38121492137584,-92.57631228839804,-60.42427720481235,-82.06212760471358,-76.76813174990194,151.1760197048468,342.0295029574014,567.518392036071,109.2298530935285,888.2393274585004,382.9544753604905,-78.2477070896909,-85.89224328544789,-83.22497746663761,-41.60433200363887,-51.912298733990966,-60.907247772979176,1985.6911438442437,986.5197655254284,1074.396910622519,212.928632450175,144.6185901088669,105.27858339441836,-0.0056308618805485,-0.0213710427556641,-0.0270019046362127,0.00856321458835,-0.0518069440601691,-0.0432437294718191,0.0010355828188752,-0.0305193954574632,-0.029483812638588,0.00856321458835,-0.0537919339019618,-0.0452287193136117,-0.0079492962386965,-0.0222199375987547,-0.0301692338374513,-0.0071583121949489,-0.0417719269644464,-0.0489302391593953,-0.0021257342655425,-0.023827750171635,-0.0259534844371776,-0.0072921124228918,-0.0454963197694977,-0.0527884321923896,0.0485288217716922,0.1086609781976886,0.1571897999693808,-0.0080069312878523,0.2063682816853436,0.1983613503974913,0.6222222222222222
75,S076,1.2600030306416508,1.7218326606001405e-11,1.3665305707426e-11,2.209128591040475,-84.40258311585231,-77.76585502582279,-80.62238033462293,-61.15368495971497,-41.43931384917646,-50.97984858582687,151.96356307597836,107.38029889740292,66.20243052909264,78.57050717239197,114.2951964313298,72.21001870797524,-78.30229408297697,-81.54024543290983,-79.44496373539619,-66.57379563644393,-66.34689885707867,-65.88328257533044,132.4188507475104,225.3284342712228,156.05644271828052,214.36017980629163,225.95202796915916,183.17970222627272,-0.0058608313648716,-0.0452701888929554,-0.0511310202578272,0.0004683007978003,-0.0573962393264925,-0.0569279385286921,-0.004964582595275,-0.052794880545055,-0.05775946314033,0.0028767049007738,-0.0685110195429106,-0.0656343146421367,-0.007791782059746,-0.0432815944551603,-0.0510733765149064,-0.0046830079780039,-0.0691037592715024,-0.0737867672495063,0.0009342948716038,-0.0563827632098841,-0.0554484683382803,-0.0105702180074945,-0.064162512134764,-0.0747327301422586,0.0002384553144466,-0.1951177665586855,-0.1948793112442387,0.0100961847853479,-0.1984778793385212,-0.1883816945531732,0.5555555555555556
76,S077,1.9484938801561336,1.2670148851079072e-10,6.502534588440076e-11,2.485436301137014,-71.18223726232297,-81.54797849008804,-60.64443826163888,-67.83493678240522,-75.20843941179885,-70.94496746051375,455.3270739506602,148.04634863233417,721.6231357167899,73.79654462765106,46.01758806764647,74.67463457055786,-46.498403411048336,-75.8745353743509,-58.60694449443407,-42.16645982464419,-63.78462707430425,-54.48995761446883,682.0880999606095,185.85797955292816,207.969097224896,247.1731616775655,227.79970277053923,197.15287246252973,-0.0101759367316265,-0.0220522309775497,-0.0322281677091762,-0.0007359012536863,-0.0729314368119092,-0.0736673380655955,0.0085130622102104,-0.0113860341049601,-0.0028729718947496,0.0010035017095722,-0.0494214129164634,-0.0484179112068912,-0.0071695418418784,-0.0220981821688897,-0.0292677240107682,-0.0015387026213441,-0.0684491291758197,-0.0699878317971638,-0.0090357649087067,-0.0037807176946286,-0.0128164826033354,-0.0010704018235437,-0.0495552131444064,-0.0506256149679502,0.2973479420425255,0.1905625873946413,0.4879105294371669,-0.0128991112207605,0.1459093172464556,0.133010206025695,0.4444444444444445
77,S078,4.760384361825847,1.0181344690605709e-10,2.1387652585894663e-11,2.8887590400361063,-64.4118752937708,-65.10635818927652,-69.50597341043962,-53.25208620374829,-49.16176737500096,-38.2568837117633,495.4994587114134,651.5718674715032,778.8804669426825,580.6393651970591,168.65306933137114,175.36005544671642,-93.9985617408794,-90.01029494908751,-91.3147797842174,-73.55455541571332,-69.09524577206244,-60.99759985890978,2300.708999120732,2876.684279351051,1628.3408795354462,97.54580670987036,138.4590095783111,155.44927233371916,0.0054643176486523,0.008372045704355,0.0138363633530075,-0.0071583121949488,-0.0715494073777758,-0.0787077195727246,-0.0009200317842563,0.0008334109013531,-8.662088290323337e-05,0.0012042020514867,-0.0538760390317107,-0.052671836980224,-0.0172085411431648,0.0323496371419351,0.0151410959987703,-0.0159222271252134,-0.0606446888004237,-0.0765669159256371,0.0038285829233397,-0.0022382462986327,0.001590336624707,-0.0022746038750304,-0.0562175430207127,-0.0584921468957432,-0.0133610242409768,0.0379228119998185,0.0245617877588416,-0.0085061519945983,0.0109087952784369,0.0024026432838385,0.4444444444444445
78,S079,2.56125705281731,1.9923916740148e-10,7.778960225109877e-11,2.667765634467976,-77.58625389452384,-34.96199372426086,-77.40323477326363,-69.6090821915293,-55.15725541707223,-63.696250082970096,231.61806213032315,232.9972695614808,154.85888344379944,133.65523342323448,463.5985570668562,233.02463379935284,-73.95136104878767,-71.44697140641745,-68.88835739187861,-23.851265354319043,-49.23317833635548,-47.655831280180784,232.12410635648556,256.45749624905034,282.9604550042659,102.75002752192536,171.08902559548355,140.85191626023274,0.0005835461621052,0.0003192893525423,0.0009028355146476,-0.0010704018235437,-0.0534752965444915,-0.0545456983680353,0.0004583044670658,-0.0091713166116598,-0.0087130121445939,-0.0030774052426883,-0.0456216180822051,-0.0486990233248934,-0.001714476937959,-0.007850826570671,-0.00956530350863,0.0034788059265171,-0.0539435973422919,-0.0504647914157747,0.0024651494644895,-0.0067669682217079,-0.0043018187572183,0.0034119058125457,-0.0447519166005757,-0.04134001078803,-0.0583496394321825,0.0317132202467235,-0.0266364191854589,-0.0461175979577777,0.0410432311532307,-0.005074366804547,0.6444444444444443
79,S080,2.5039921367236166,5.6943846474976636e-11,2.2741224159547724e-11,1.715930081259799,-84.04088907154352,-88.36282749625347,-86.50988917789758,-51.14061795148939,-39.391708794153466,-37.73811627529135,1434.1352656062036,166.39036272381634,209.92000028364103,84.1070043869329,106.47625061006694,99.0735152242246,-76.37495799874455,-65.4141017501937,-57.648520492213976,-50.04072357964204,-48.845114952046,-45.781983881440205,479.28039916663766,960.1043046260406,1514.8805336482872,282.6886552647408,101.6656963925398,105.13193125308848,0.00385694545706,-0.0288211116787564,-0.0249641662216964,0.0109716186913235,-0.068758581011274,-0.0577869623199504,0.0027384784151344,-0.018016728843892,-0.0152782504287576,0.0032781055846028,-0.0546169500322777,-0.0513388444476749,-0.0056411271887462,-0.0204296943856794,-0.0260708215744257,-0.0038133064963746,-0.0598608658530664,-0.0636741723494411,0.0016615573169578,-0.0148205752838016,-0.0131590179668437,-0.0017394029632586,-0.0566908535653937,-0.0584302565286523,-0.0384124795263561,0.0557475986752994,0.0173351191489432,0.0304756122770762,-0.0161411117651089,0.0143345005119672,0.4666666666666667
80,S081,3.20425483297166,8.050258379253212e-11,2.5123652140324045e-11,5.84806293455128,-74.0194876967929,-73.11269965347897,-73.94764493663537,-54.34104579396658,-64.3853089667879,-63.97850050382085,407.7336914652345,537.4974960220303,533.264914693583,285.9984390263806,117.38574363998563,120.81111406203676,-61.22746133790096,-51.88327678590018,-53.01565010068793,-53.98986841960186,-66.22656874956388,-66.11143688451313,339.62409992828435,405.62920665140655,417.4279512389471,218.0173873337568,72.52927112995125,72.55146748325545,-0.0040570022789861,-0.0360851578360407,-0.0401421601150269,-0.0077604132206922,-0.0484379501944137,-0.056198363415106,-0.0010313292686733,-0.0541632415384273,-0.0551945708071007,0.0036795062684316,-0.0469389231775024,-0.0432594169090708,-0.012615924448762,-0.0343998866663806,-0.0470158111151426,0.0010035017095722,-0.0558638628452486,-0.0548603611356763,-0.0014609558111987,-0.0573486168037412,-0.05880957261494,0.0047499080919754,-0.0438615179348141,-0.0391116098428387,0.0120627028558422,-0.2796703708561287,-0.2676076680002864,-0.002899864300395,-0.2744591778096462,-0.2773590421100413,0.6888888888888889
81,S082,2.9352947949332164,7.311647224372249e-11,2.490941365410149e-11,3.0808435900256086,-38.70317090308474,-83.36426542528507,-55.67802715532586,-62.53228135709742,-76.20020142276512,-67.3776002898684,280.1640902563468,1331.9105587933796,355.3814705743555,120.74429569256266,154.39648861616786,102.25003678364156,-66.52706867175748,-80.24231259203697,-75.58041385842972,-68.02664669215785,-63.3726541225603,-67.11775895602324,207.75581444514395,168.94206689892954,958.1352808912352,413.836510984373,127.35344725331252,92.2050693412859,0.0002637539544056,-0.0059143328615007,-0.005650578907095,0.0016725028492871,-0.0494748013683187,-0.0478022985190315,0.0005738183461865,-0.0089377198009014,-0.0083639014547149,0.0064224109412625,-0.0542303774037845,-0.047807966462522,0.0002130531997081,-0.006345370864384,-0.0061323176646758,0.0052182088897758,-0.0528867071808644,-0.0476684982910886,0.0058323018392285,-0.0132782586051932,-0.0074459567659647,0.00856321458835,-0.0542303774037845,-0.0456671628154345,-0.011529748076194,0.0461226395927904,0.0345928915165964,-0.018526531105044,0.0457303731396026,0.0272038420345586,0.5333333333333333
82,S083,0.9705242049854608,5.4733870032116e-11,5.639619264615452e-11,5.002413810545285,-90.68265059718532,-85.38726803581552,-87.68638993714679,-72.44230600050024,-73.65655684303013,-76.71329459019334,123.17779461719287,262.1005109724261,216.6832811903816,86.91564325016601,381.50593709487646,114.76436100540556,-89.22702788206104,-85.48279627351415,-89.07781606017303,-75.10946057618261,-51.94718020068456,-70.87382950285954,192.22027533538147,212.5325178959573,493.4067228993576,372.93292662792186,269.4544766794893,206.0809158950568,-0.0062550733557985,-0.0113243953849211,-0.0175794687407196,0.0147180250737267,-0.0475588874156329,-0.0328408623419062,-0.0004039297997141,-0.040251473654145,-0.040655403453859,-0.0086301147023214,-0.0488299895810912,-0.0574601042834127,-0.0185326844547836,0.003196209165663,-0.0153364752891204,-0.004415407522118,-0.0452842835406024,-0.0496996910627204,-0.0049137254791942,-0.0410421323086857,-0.04595585778788,0.0067569115111199,-0.0535798976730666,-0.0468229861619466,0.0226921019510738,0.0573860503327749,0.0800781522838489,0.0415234829663424,0.0380874788157341,0.0796109617820766,0.6222222222222221
83,S084,3.5867653490192337,1.3471078592163208e-10,3.755773595796208e-11,5.724428760817332,-74.15952481410811,-48.87445546677494,-35.99414532677038,-77.35273462629902,-49.23299151162519,-62.123837474380416,396.87003758135336,680.066941555261,865.331272462822,162.76807250537743,210.46257675032493,218.91245697698847,-81.34202046082981,-83.33780073371346,-82.4692178671891,-74.88558861385319,-56.731740984208365,-59.11175429461958,196.55491732964225,774.3822037114282,442.3127049821693,165.6865662160768,258.0424921225573,244.46882639324625,0.0044214647820801,-0.0140993837764652,-0.0096779189943849,0.0010035017095722,-0.0564047317005109,-0.0554012299909386,-0.0024149307641185,-0.0058036070471609,-0.0082185378112795,0.0002676004558859,-0.0556396313474566,-0.0553720308915706,-0.0104932775349828,-0.0054824141009162,-0.0159756916358991,-0.0072252123089203,-0.0541301278254803,-0.0613553401344007,-0.0042120097870852,-0.0021978639344722,-0.0064098737215574,0.0078942134486352,-0.0622627426306336,-0.0543685291819983,-0.0021890143014225,-0.0431387674226339,-0.0453277817240565,0.0109163935636954,-0.0460250464154802,-0.0351086528517846,0.5555555555555555
84,S085,4.228323895257598,8.389989932247891e-11,1.9842353944687e-11,6.632948626261111,-86.07321291321792,-79.10188958667085,-78.86287386875226,-72.07493206104347,-66.78600925671613,-51.47250201524172,219.44240214168164,469.57486032337886,732.575699033819,20.517125933592524,70.76141275428952,51.17671679027518,-81.24257036773976,-68.37529456183626,-84.53993557565906,-61.50687793166176,-72.04697363075059,-70.5016911808244,516.3956211064093,174.84854601849636,768.9460472991054,250.39980185778276,150.51754755439802,44.56403916180858,-0.0305021534821123,-0.044279971697143,-0.0747821251792554,-0.0022746038750305,-0.0611825224986347,-0.0634571263736652,-0.0035874167005913,-0.0201372033078632,-0.0237246200084546,0.0021408036470874,-0.0504996584586331,-0.0483588548115455,-0.0456206640926598,-0.0478973050545285,-0.0935179691471884,0.0010704018235437,-0.0649289288810378,-0.0638585270574941,-0.0030211380130082,-0.0261784501209839,-0.0291995881339922,-0.0060210102574336,-0.0481581544696311,-0.0541791647270648,0.0203438036221882,-0.0054913800363767,0.0148524235858115,0.0262599146396575,-0.0068037751479893,0.0194561394916682,0.7555555555555555
85,S086,0.4671943508957772,2.9577966859468327e-11,6.330976991215086e-11,2.489110450685025,-85.39983326857934,-85.88792668695311,-84.86848047386991,-86.60487256550567,-79.63033894825175,-79.0532039594449,692.0306219880252,514.0441690868026,723.4479304998273,50.12853128493323,248.24325218042364,33.98895969079005,-41.87595670918231,-31.126595575720213,-46.85690333166326,-45.9901880350032,-67.15579932875148,-50.46201955830043,1046.2675671391448,1255.8076953638188,1468.8273294473815,2235.439965797215,3116.8913189942346,1005.5218405463078,-0.0043082123909698,-0.0397359763395333,-0.0440441887305032,-0.004147807066232,-0.0563485092769104,-0.0604963163431425,0.003422394192235,-0.0198244232224178,-0.0164020290301827,-0.0074259126508347,-0.0494933227773156,-0.0569192354281504,-0.007836718837179,-0.0371470398660404,-0.0449837587032195,0.0162567276950708,-0.0630385206740589,-0.046781792978988,0.0016251441315535,-0.0202685123810177,-0.0186433682494642,-0.0076266129927493,-0.0488912217515722,-0.0565178347443215,0.0414154186417911,0.1591661319260312,0.2005815505678223,-0.2006547086789415,0.3827847023389119,0.1821299936599702,0.4222222222222222
86,S087,2.2009752433765373,1.2879780928778844e-10,5.851851795034209e-11,2.3147539625229854,-72.92744007959952,-88.45574606207875,-73.68712563538121,-46.48110884311226,-64.93021573618265,-63.934725284570185,412.6540781588712,433.7364464186244,478.9824160766075,123.87949561462324,173.14857664249007,353.013718961338,-75.5220007514117,-61.96830020633366,-78.5602853510739,-56.90740498829413,-63.25147701766569,-57.2559984475287,413.7591218025048,478.541107209358,485.1666251265982,381.21271613258176,220.2163453480029,163.5745203192313,0.0087576430977715,0.0054075838654999,0.0141652269632715,0.0121089206288387,-0.0517123624253554,-0.0396034417965166,-0.0003692699910361,-0.0202572824165845,-0.0206265524076207,0.0060879103714051,-0.0671316228952162,-0.0610437125238111,0.0152615645945871,4.878197946630037e-05,0.0153103465740534,-0.0018063030772301,-0.0509095610576975,-0.0527158641349277,-0.0035029344350204,-0.019710613886354,-0.0232135483213745,-0.0022077037610589,-0.0558255036340353,-0.0580332073950942,0.0573627213904495,-0.1952468448766861,-0.1378841234862365,-0.0113784365718925,-0.1465836034473212,-0.1579620400192138,0.5111111111111111
87,S088,0.5828298554900228,2.6902968080918423e-11,4.6159214095680386e-11,2.3537633227651966,-53.00562143653671,-54.73015469332,-52.24587655114296,-56.07170239722578,-54.38918115766637,-51.914036616270174,425.97203552258713,259.17768018374767,277.0312351335904,298.5872946462666,84.58975156709103,161.3300101706084,-58.23084592803029,-59.5599679846035,-57.03630846752089,-59.32769430585989,-42.43848502138597,-36.91103823470706,345.7793877563012,389.21451173380206,146.2328882272515,167.29936878520684,124.57649996274316,118.3551003625788,-0.0073603716819031,-0.0195574783820384,-0.0269178500639416,0.0026668223092253,-0.0531339284455772,-0.0504671061363519,0.0052448974541769,-0.0122214618992783,-0.0069765644451013,0.0067074621716879,-0.0524018714200041,-0.0456944092483162,0.0046001013598802,-0.0310296159902577,-0.0264295146303774,-0.0062225853881924,-0.0510327957170967,-0.0572553811052891,0.0023447214723331,-0.0139966222099113,-0.0116519007375781,0.004525516645958,-0.0474722907877997,-0.0429467741418416,0.0730021316453751,0.0342836593035867,0.1072857909489619,-0.0409977101991724,-0.0063145970082593,-0.0473123072074317,0.6015151515151516
88,S089,1.4080464637817849,1.754411842885027e-12,1.245990020935077e-12,2.172531638266989,-74.02441208058048,-85.91815080410558,-85.7477911872797,-67.9600618920286,-67.70977959327418,-70.59772640367676,384.80463438472896,170.88742664352355,252.49203947785267,59.13642930422187,180.40275853443737,105.38961294838283,-47.2572012857815,-50.04576505438955,-47.71186523062581,-39.53699089495631,-40.50313645382222,-30.60220473076982,306.4681225696969,451.7208576493493,289.0750197665604,110.25587415480078,78.46505187561644,182.3532431099683,0.0001143104538629,-0.0071481322664533,-0.0070338218125903,0.008697014816293,-0.0644192337149728,-0.0557222188986797,0.0015406883229882,0.0011255311853097,0.002666219508298,0.0034788059265172,-0.056003331016682,-0.0525245250901647,0.0004178926899554,-0.0099493240144862,-0.0095314313245308,0.0027429046728308,-0.0515744118324477,-0.0488315071596167,0.0006341021630447,0.0005658992052316,0.0012000013682765,-0.0012711021654581,-0.0574082334100831,-0.0586793355755413,0.0020673237861583,-0.0091017989839213,-0.007034475197763,0.0003424680548966,-0.0103490264308325,-0.010006558375936,0.6666666666666667
89,S090,2.175154926582187,7.427580703757024e-11,3.4147364001459667e-11,2.078432178146798,-56.45757560866566,-60.597372606423946,-67.47807699290136,-53.73212783333952,-56.27762323299944,-64.32033578491514,411.34198281775866,440.4000227687874,468.86975101566185,105.13583800714984,91.36947358346502,115.52061758874332,-63.25658610742168,-73.89236937343888,-64.87275390312315,-29.55184273916421,-36.46611833906871,-31.77166111920833,93.2682776428884,154.73168712623482,151.76118357865516,151.05662608342803,101.1182400675755,135.6301824716486,-0.0261436063085247,0.0074554073085169,-0.0186881990000077,0.0054189092316902,-0.0447277272480885,-0.0393088180163982,0.0017535427336237,0.0003082808268139,0.0020618235604376,-0.0094998161839508,-0.0661111173551727,-0.0756109335391236,-0.0137314324027402,-0.0038998302461564,-0.0176312626488967,-0.0004014006838289,-0.0504142369356647,-0.0508156376194936,-0.0023330835111095,-0.0031287653250357,-0.0054618488361452,0.002207703761059,-0.0692554227118325,-0.0670477189507735,0.0640162032847038,-0.1837060623400045,-0.1196898590553007,0.008639588827398,-0.1505464109120964,-0.1419068220846983,0.8222222222222222
90,S091,2.1955165005158745,8.541053680478049e-11,3.890225228765614e-11,3.2913913895946365,-77.99254768089781,-72.93008915876712,-68.31577943311571,-48.50009701301627,-47.85185270083437,-54.95771213426739,298.9158153146621,517.1934649650401,385.2020924022548,220.43859619611743,91.59052113850484,216.42598505009624,-42.74424623570708,-47.12062349000424,-46.88809129125212,-48.57838198242639,-44.678398469771054,-53.891070496821534,426.1998319184935,608.1576458447641,435.1775389214494,152.3877977636937,101.31706084385829,118.31165988119665,0.0126395488321975,-0.0116771137648648,0.0009624350673327,0.0192672328237876,-0.0602237061403759,-0.0409564733165882,0.0013495767316498,-0.0270111498122205,-0.0256615730805707,-0.0050844086618328,-0.057878709983019,-0.0629631186448518,0.0019693795411463,-0.0005493264485201,0.0014200530926261,0.0090315153861504,-0.059688505228604,-0.0506569898424536,0.0018299943810858,-0.0274954331566421,-0.0256654387755562,-0.0039471067243176,-0.0590160119205342,-0.0629631186448518,0.5395441753582852,0.1900823971710762,0.7296265725293615,0.1789382676143737,0.1707183926742563,0.34965666028863,0.6222222222222221
91,S092,4.150661947446826,3.1191824086656223e-10,7.514903521796826e-11,5.75560340541022,-44.73906077123922,-73.03540315845866,-72.48387054179769,-53.75197359754734,-47.41896507598293,-49.049141169729374,307.3859706255757,362.3861890374231,170.9529788555432,80.45319571170018,98.16265617735245,127.051174117437,-64.34135884632364,-57.55873623231754,-65.05802352968175,-53.51092987603367,-52.396284412982766,-39.420979989850615,297.8290456221705,145.70380103884864,265.0118941454026,89.07962045194553,121.4613849840706,233.62067855351256,-0.0085644549373745,-0.0301076684768192,-0.0386721234141938,-0.0137381755323728,-0.01968290716809,-0.0334210827004629,-0.0016077689485962,-0.0069988747825788,-0.008606643731175,0.0086469693056699,-0.0544588576287694,-0.0458118883230994,-0.0125865161604194,-0.0302233285435661,-0.0428098447039855,0.0025051967147267,-0.035683841023442,-0.0331786443087151,-0.0044587749147421,-0.0055530352229314,-0.0100118101376736,-0.0050103934294536,-0.0456502627286008,-0.0506606561580545,0.0720970525192214,0.0986374721226999,0.1707345246419215,-0.1375372113213714,0.2069913330365475,0.069454121715176,0.5757575757575758
92,S093,2.002331656072743,2.252475457311556e-11,1.1249262580852516e-11,7.638876753545944,-75.67308983335496,-80.3751166032955,-74.06891368478571,-39.59204545184642,-54.87605346736441,-46.45988707018605,170.85985588973358,206.78491585823815,648.7188413159915,93.470960292189,116.73641531424212,128.68314568538858,-74.11561203261097,-77.20137978025396,-72.59115641486325,-53.344475627506505,-53.63734374088431,-44.11400553382929,313.632905752788,378.03219716951617,262.5461788165575,134.91533241171564,207.00036611804435,113.12641701485347,-0.0080481403113891,-0.0329916779244571,-0.0410398182358463,-0.0048837083199184,-0.0639090815376041,-0.0687927898575225,-0.0037848956875069,-0.0018888324782403,-0.0056737281657473,0.0002676004558859,-0.0532048621168604,-0.0529372616609745,-0.0127878537039176,-0.0453424475099181,-0.0581303012138358,-0.0061548104853765,-0.05741977048237,-0.0635745809677467,-0.0044690039321092,-0.0039213064489178,-0.0083903103810271,0.0073590125368633,-0.0625039779588968,-0.0551449654220335,0.0549664868458711,0.0465498026212672,0.1015162894671382,0.0071924546225866,0.0370219936406155,0.0442144482632022,0.5777777777777777
93,S094,1.822406489457357,4.6568384233543135e-11,2.5553236614850634e-11,3.5574616142690942,-73.43098687239493,-79.24543337834933,-76.90134870345263,-69.62604651161439,-69.44494107069684,-77.6506412221134,78.6442848949318,194.50218738601856,1042.9123426914286,91.70838872213388,83.20162183379534,154.93116796643483,-78.46485247188917,-75.49257129881364,-58.85299966723453,-71.95468957833921,-76.956635993062,-70.98031261198318,404.8889463312885,831.6919821912184,107.8071632138922,126.17364145855288,10.487858127501983,43.08892841206138,-0.0246365366140472,0.014696893660308,-0.0099396429537392,0.0103695176655801,-0.083721735952231,-0.0733522182866509,-0.0179929944461438,-0.0158267748192338,-0.0338197692653777,-0.0156546266693274,-0.0405372094203722,-0.0561918360896997,-0.0242288860560738,0.0149109893935198,-0.0093178966625538,0.0052851090037472,-0.0862639402831475,-0.0809788312794001,0.0042953397238506,-0.0205377911787981,-0.0162424514549475,0.0058872100294906,-0.0537165318727547,-0.047829321843264,0.0559860271813973,-0.087893848475248,-0.0319078212938508,-0.0307340290994602,-0.072485487105914,-0.1032195162053743,0.6222222222222222
